"block","streetName","streetType","streetDirection","overall","crack","patch","length","width","dateRated","dateLastOverlay","flushOil","class","pavement","streetID"
"1400","BURNET","AVE","","8","4","4","763",34,"12/99","1996","F","MA",6,12578802
"1400","BUTTERNUT","ST","","4","3","2","444",NA,"12/00","","F","MA",6,12580274
"1400","BUTTERNUT","ST","","4","3","2","444",NA,"12/00","","F","MA",6,12580287
"1400","BUTTERNUT","ST","","4","3","2","444",NA,"12/00","","F","MA",6,12580272
"1400","CALEB","AVE","","6","3","4","321",27,"12/00","","O","Local",3,12581137
"1400","COLVIN","ST","W","7","3","4","285",NA,"12/99","","F","Local",NA,12572058
"1400","COMSTOCK","AVE","","8","5","4","370",29,"1/01","1998","","CO",NA,12576963
"1400","COMSTOCK","AVE","","8","5","4","370",29,"1/01","1998","","CO",NA,12576960
"1400","COURT","ST","","10","5","5","375",36,"11/00","2000","F","MA",6,12580598
"1400","COURT","ST","","10","5","5","375",36,"11/00","2000","F","MA",6,12580599
"1400","ERIE","BLVD","E","6","3","4","663",56,"1/01","1997","F","PA",6,12578302
"1400","ERIE","BLVD","W","7","3","4","1500",NA,"9/00","","F","PA",NA,12573507
"1400","EUCLID","AVE","","5","2","3","280",39,"12/99","","F","MA",6,12578552
"1400","EUCLID","AVE","","5","2","3","280",39,"12/99","","F","MA",6,13013246
"1400","EUCLID","AVE","","5","2","3","280",39,"12/99","","F","MA",6,12578537
"1400","FAYETTE","ST","E","5","3","3","550",NA,"1/01","1992","F","MA",6,12578199
"1400","FAYETTE","ST","W","7","3","4","600",30,"2/00","","","Local",NA,13010440
"1400","FAYETTE","ST","W","7","3","4","600",30,"2/00","","","Local",NA,13010438
"1400","FIRST NORTH","ST","","4","2","3","477",NA,"12/99","","F","Local",6,12575311
"1400","GEDDES","ST","S","8","4","4","407",36,"1/01","1994","F","MA",6,12573045
"1400","GEDDES","ST","S","8","4","4","407",36,"1/01","1994","F","MA",6,12573044
"1400","GENESEE","ST","E","6","4","3","481",42,"12/99","1988","F","PA",6,12578152
"1400","GENESEE","ST","W","6","3","3","510",NA,"1/01","","F","PA",NA,12573494
"1400","GENESEE","ST","W","6","3","3","510",NA,"1/01","","F","PA",NA,12573489
"1400","GLENCOVE","RD","","7","3","4","311",29,"12/99","1993","O","Local",3,12581207
"1400","GLENWOOD","AVE","","5","3","3","500",NA,"12/99","","","CO",6,13002177
"1400","GRANT","BLVD","","8","4","4","295",35,"1/00","","F","MA",6,12580312
"1400","GRANT","BLVD","","8","4","4","295",35,"1/00","","F","MA",6,12580313
"1400","HAWLEY","AVE","","7","3","4","367",NA,"12/99","","F","Local",6,12578341
"1400","HIGHLAND","ST","","6","3","4","270",27,"12/00","","O","Local",3,12580285
"1400","JAMES","ST","","6","3","3","354",NA,"12/00","1984","F","PA",6,12580409
"1400","LANCASTER","AVE","","7","3","4","1024",36,"12/99","1986","F","Local",NA,13011034
"1400","LANCASTER","AVE","","7","3","4","1024",36,"12/99","1986","F","Local",NA,12577514
"1400","LEMOYNE","AVE","","6","3","4","290",36,"11/99","1990","F","MA",NA,12580591
"1400","LODI","ST","","8","4","4","452",40,"12/00","1994","F","MA",6,12580029
"1400","MADISON","ST","","4","3","2","301",27,"1/01","","F","Local",6,12578206
"1400","MCBRIDE","ST","S","8","4","5","290",30,"1/01","1998","F","Local",6,12577425
"1400","MCBRIDE","ST","S","8","4","5","290",30,"1/01","1998","F","Local",6,13012977
"1400","MCBRIDE","ST","S","8","4","5","290",30,"1/01","1998","F","Local",6,12577447
"1400","MEADOWBROOK","DR","","8","3","5","515",40,"1/01","1996","F","MA",6,13001952
"1400","MEADOWBROOK","DR","","8","3","5","515",40,"1/01","1996","F","MA",6,12578572
"1400","MIDLAND","AVE","","8","4","4","530",NA,"1/01","1996","F","MA",NA,12577220
"1400","NORTHCLIFFE","RD","","8","4","5","",NA,"12/00","1994","O","Local",3,12581272
"1400","NORTHCLIFFE","RD","","8","4","5","",NA,"12/00","1994","O","Local",3,12581242
"1400","NORTHCLIFFE","RD","","8","4","5","",NA,"12/00","1994","O","Local",3,12581275
"1400","OAK","ST","","10","5","5","440",27,"11/00","2000","F","CO",6,12580309
"1400","ONONDAGA","ST","W","4","2","3","330",35,"12/99","1991","F","MA",6,12573003
"1400","PARK","ST","","7","4","4","",33,"12/99","1989","F","CO",6,12575285
"1400","SALINA","ST","N","5","3","2","",42,"12/00","","F","MA",6,12575222
"1400","SALINA","ST","S","8","4","4","",40,"12/99","1997","F","PA",6,12577260
"1400","SALT SPRINGS","RD","","6","3","4","",36,"1/01","1999","?","Local",3,13021210
"1400","SALT SPRINGS","RD","","6","3","4","",36,"1/01","1999","?","Local",3,12578952
"1400","SALT SPRINGS","RD","","6","3","4","",36,"1/01","1999","?","Local",3,13011136
"1400","SOUTH","AVE","","7","3","4","",40,"11/99","1990","F","MA",6,12572121
"1400","SOUTH","AVE","","7","3","4","",40,"11/99","1990","F","MA",6,12572119
"1400","SPRING","ST","","5","3","2","475",36,"12/00","","F","Local",6,12575265
"1400","STATE","ST","N","7","4","3","",NA,"3/00","","F","MA",NA,12575161
"1400","STATE","ST","S","6","4","2","",32,"1/01","1987","F","Local",6,12577268
"1400","SUNNYCREST","RD","","6","3","4","",24,"12/00","1994","O","Local",3,12581164
"1400","SUNNYCREST","RD","","6","3","4","",24,"12/00","1994","O","Local",3,13020793
"1400","TEALL","AVE","","6","3","3","",34,"12/00","1991","F","PA",6,12580516
"1400","VALLEY","DR","","6","3","4","440",30,"12/99","1988","F","MA",3,12571751
"1400","WASHINGTON","ST","E","4","2","3","",NA,"12/99","","O","Local",3,12578200
"1400","WESTMORELAND","AVE","","8","4","5","470",26,"1/01","1998","","Local",3,12578371
"1400","WILLIS","AVE","","10","5","5","880",36,"12/99","1999","F","Local",6,13020585
"1400","WILLIS","AVE","","10","5","5","880",36,"12/99","1999","F","Local",6,13020586
"1400","WILLIS","AVE","","10","5","5","880",36,"12/99","1999","F","Local",6,12574871
"1400","WILLIS","AVE","","10","5","5","880",36,"12/99","1999","F","Local",6,12574870
"1500","BELLEVUE","AVE","","7","3","4","302",30,"11/99","1993","F","CO",6,13002120
"1500","BELLEVUE","AVE","","7","3","4","302",30,"11/99","1993","F","CO",6,12572926
"1500","BURNET","AVE","","8","4","4","557",34,"12/99","1996","F","MA",6,12578807
"1500","BUTTERNUT","ST","","6","4","2","348",NA,"1/00","","F","Local",6,12580289
"1500","BUTTERNUT","ST","","6","4","2","348",NA,"1/00","","F","Local",6,13012334
"1500","BUTTERNUT","ST","","6","4","2","348",NA,"1/00","","F","Local",6,13012332
"1500","BUTTERNUT","ST","","6","4","2","348",NA,"1/00","","F","Local",6,13012328
"1500","CALEB","AVE","","6","3","4","727",27,"12/00","","O","Local",3,12581171
"1500","CALEB","AVE","","6","3","4","727",27,"12/00","","O","Local",3,12581167
"1500","COLVIN","ST","E","7","4","4","422",36,"12/99","","F","MA",6,12577025
"1500","COLVIN","ST","W","7","4","3","279",NA,"12/99","","F","Local",NA,12572057
"1500","COMSTOCK","AVE","","8","4","4","903",29,"1/01","1998","","CO",NA,13011736
"1500","COURT","ST","","10","5","5","350",37,"11/00","2000","F","MA",6,12580601
"1500","COURT","ST","","10","5","5","350",37,"11/00","2000","F","MA",6,12580600
"1500","ERIE","BLVD","E","6","3","4","552",56,"1/01","1997","F","PA",6,12578303
"1500","EUCLID","AVE","","7","3","4","435",NA,"12/99","","O","CO",3,12578539
"1500","FAYETTE","ST","E","5","4","2","550",NA,"1/01","1992","F","MA",6,12578202
"1500","FAYETTE","ST","W","6","3","3","500",30,"3/00","","F","Local",NA,12573480
"1500","FIRST NORTH","ST","","4","2","3","480",NA,"12/99","","F","Local",6,12575480
"1500","GEDDES","ST","S","8","3","5","400",36,"1/01","1994","F","MA",6,13013133
"1500","GEDDES","ST","S","8","3","5","400",36,"1/01","1994","F","MA",6,13017196
"1500","GEDDES","ST","S","8","3","5","400",36,"1/01","1994","F","MA",6,12572968
"1500","GENESEE","ST","E","6","3","3","594",42,"12/99","1988","F","PA",6,12578191
"1500","GENESEE","ST","W","5","3","2","369",40,"1/01","","F","PA",6,12573486
"1500","GENESEE","ST","W","5","2","3","420",40,"1/01","","F","PA",6,12573486
"1500","GLENCOVE","RD","","6","3","3","317",29,"12/00","","O","Local",3,12581208
"1500","GLENWOOD","AVE","","5","2","3","400",NA,"12/99","","","CO",6,12572311
"1500","GRANT","BLVD","","8","4","4","310",36,"1/00","","F","MA",6,12580310
"1500","GRANT","BLVD","","8","4","4","310",36,"1/00","","F","MA",6,12580311
"1500","GRANT","BLVD","","8","4","4","310",36,"1/00","","F","MA",6,13001400
"1500","HAWLEY","AVE","","7","4","4","365",NA,"12/99","","F","Local",6,12578356
"1500","JAMES","ST","","6","3","3","171",NA,"12/00","1984","F","PA",6,12580410
"1500","LEMOYNE","AVE","","5","2","4","935",36,"11/99","1990","F","MA",NA,12580700
"1500","LEMOYNE","AVE","","5","2","4","935",36,"11/99","1990","F","MA",NA,13028362
"1500","LODI","ST","","8","4","4","318",40,"12/00","1994","F","MA",6,12580017
"1500","MEADOWBROOK","DR","","8","4","5","306",40,"1/01","1996","F","MA",6,13001954
"1500","MEADOWBROOK","DR","","8","4","5","306",40,"1/01","1996","F","MA",6,12578745
"1500","MIDLAND","AVE","","8","4","4","317",NA,"1/01","1996","F","MA",NA,12576822
"1500","NORTHCLIFFE","RD","","7","4","4","",NA,"12/00","","O","Local",3,12581273
"1500","ONONDAGA","ST","W","4","3","3","330",35,"12/99","1991","F","MA",6,12572999
"1500","PARK","ST","","6","3","3","",30,"12/99","1990","F","CO",6,12575284
"1500","SALINA","ST","N","6","3","3","",42,"12/00","","F","MA",6,12575221
"1500","SALINA","ST","S","8","4","5","",40,"12/99","1997","F","PA",6,12577258
"1500","SALT SPRINGS","RD","","8","4","5","965",36,"1/01","1998","?","Local",3,13001972
"1500","SALT SPRINGS","RD","","8","4","5","965",36,"1/01","1998","?","Local",3,12579594
"1500","SOUTH","AVE","","6","3","4","",40,"11/99","1990","F","MA",6,12572113
"1500","SPRING","ST","","5","2","3","480",36,"12/00","","F","Local",6,12575266
"1500","STATE","ST","N","7","3","5","",NA,"1/01","","F","Local",NA,12575151
"1500","STATE","ST","S","6","3","3","",32,"1/01","1987","F","Local",6,12577266
"1500","SUNNYCREST","RD","","6","3","4","",24,"12/00","","O","Local",3,12581170
"1500","SUNNYCREST","RD","","6","3","4","",24,"12/00","","O","Local",3,12581169
"1500","TEALL","AVE","","6","3","3","",34,"12/00","1991","F","PA",6,12580517
"1500","TEALL","AVE","","6","3","3","",34,"12/00","1991","F","PA",6,12580536
"1500","VALLEY","DR","","6","3","4","440",30,"12/99","1988","F","MA",3,12571750
"1500","VALLEY","DR","","6","3","4","440",30,"12/99","1988","F","MA",3,12571749
"1500","WESTMORELAND","AVE","","8","4","4","635",26,"1/01","1998","","Local",3,12577144
"1500","WESTMORELAND","AVE","","8","4","4","635",26,"1/01","1998","","Local",3,12578369
"1500","WESTMORELAND","AVE","","5","2","4","682",26,"12/99","","","Local",3,12577144
"1500","WESTMORELAND","AVE","","5","2","4","682",26,"12/99","","","Local",3,12578369
"1600","BELLEVUE","AVE","","7","3","4","265",30,"11/99","1993","F","CO",6,12572917
"1600","BURNET","AVE","","6","3","3","557",35,"12/99","","F","MA",6,12578809
"1600","BURNET","AVE","","6","3","3","557",35,"12/99","","F","MA",6,12578819
"1600","BURNET","AVE","","6","3","3","557",35,"12/99","","F","MA",6,12578814
"1600","BUTTERNUT","ST","","5","3","2","384",NA,"1/00","","F","Local",6,12580618
"1600","CALEB","AVE","","6","3","4","512",27,"12/00","","O","Local",3,12581194
"1600","CALEB","AVE","","6","3","4","512",27,"12/00","","O","Local",3,12581193
"1600","CALEB","AVE","","6","3","4","512",27,"12/00","","O","Local",3,12581198
"1600","COLVIN","ST","E","9","5","5","1848",36,"1/01","1998","F","MA",NA,12577133
"1600","COLVIN","ST","W","","","","817",NA,"","","F","Local",NA,12572038
"1600","COURT","ST","","10","5","5","295",37,"11/00","2000","F","MA",6,12580605
"1600","ERIE","BLVD","E","6","3","4","533",56,"1/01","1997","F","PA",6,12578312
"1600","ERIE","BLVD","E","6","3","4","533",56,"1/01","1997","F","PA",6,12578311
"1600","ERIE","BLVD","W","5","3","3","369",48,"9/00","","F","PA",4,12572884
"1600","EUCLID","AVE","","7","3","4","783",NA,"12/99","","O","CO",3,12578534
"1600","EUCLID","AVE","","7","3","4","783",NA,"12/99","","O","CO",3,12578540
"1600","FAYETTE","ST","E","6","3","3","600",NA,"1/01","1992","F","MA",6,12578216
"1600","FAYETTE","ST","W","6","3","3","400",30,"3/00","","F","Local",NA,12573491
"1600","FIRST NORTH","ST","","4","2","3","423",NA,"12/99","","F","Local",6,12575476
"1600","GEDDES","ST","S","8","3","5","265",36,"1/01","1994","F","MA",6,12572966
"1600","GENESEE","ST","E","6","3","3","556",42,"12/99","1988","F","PA",6,12578194
"1600","GENESEE","ST","E","6","3","3","556",42,"12/99","1988","F","PA",6,12578195
"1600","GENESEE","ST","W","5","2","3","315",40,"1/01","","F","PA",6,12572829
"1600","GENESEE","ST","W","5","2","3","315",40,"1/01","","F","PA",6,12572839
"1600","GENESEE","ST","W","5","2","3","315",40,"1/01","","F","PA",6,12572836
"1600","GENESEE","ST","W","5","2","3","315",40,"1/01","","F","PA",6,12572831
"1600","GENESEE","ST","W","7","4","3","870",40,"1/01","","F","PA",6,12572829
"1600","GENESEE","ST","W","7","4","3","870",40,"1/01","","F","PA",6,12572839
"1600","GENESEE","ST","W","7","4","3","870",40,"1/01","","F","PA",6,12572836
"1600","GENESEE","ST","W","7","4","3","870",40,"1/01","","F","PA",6,12572831
"1600","GLENCOVE","RD","","6","3","4","465",29,"12/00","1993","O","Local",3,12581216
"1600","GLENWOOD","AVE","","5","2","3","300",NA,"12/99","","","CO",6,12572309
"1600","GRANT","BLVD","","8","4","4","310",36,"1/00","","F","MA",6,12580306
"1600","HAWLEY","AVE","","7","3","4","660",NA,"1/01","","O","Local",3,12578360
"1600","JAMES","ST","","5","3","3","806",NA,"12/00","1984","F","PA",6,13001421
"1600","JAMES","ST","","5","3","3","806",NA,"12/00","1984","F","PA",6,13028304
"1600","JAMES","ST","","5","3","3","806",NA,"12/00","1984","F","PA",6,12580415
"1600","LEMOYNE","AVE","","5","2","3","450",36,"11/99","","F","MA",NA,12580715
"1600","LEMOYNE","AVE","","5","2","3","450",36,"11/99","","F","MA",NA,13009743
"1600","LODI","ST","","8","4","4","315",40,"12/00","1994","F","MA",6,12580041
"1600","MEADOWBROOK","DR","","7","3","5","422",40,"1/01","1996","F","MA",6,12578854
"1600","MEADOWBROOK","DR","","7","3","5","422",40,"1/01","1996","F","MA",6,13001956
"1600","MIDLAND","AVE","","8","4","4","370",NA,"1/01","1996","F","MA",NA,12576821
"1600","NORTHCLIFFE","RD","","7","3","4","",NA,"12/00","1993","O","Local",3,12581279
"1600","ONONDAGA","ST","W","4","2","3","807",35,"12/99","1991","F","MA",6,13029105
"1600","ONONDAGA","ST","W","4","2","3","807",35,"12/99","1991","F","MA",6,12572994
"1600","ONONDAGA","ST","W","4","2","3","807",35,"12/99","1991","F","MA",6,13028441
"1600","PARK","ST","","6","3","4","",30,"12/99","1990","F","CO",6,12575226
"1600","SALINA","ST","N","5","3","3","",42,"12/00","","F","MA",6,12575200
"1600","SALINA","ST","S","8","4","5","",40,"12/99","1997","F","PA",6,12577262
"1600","SALINA","ST","S","8","4","5","",40,"12/99","1997","F","PA",6,13002114
"1600","SALT SPRINGS","RD","","9","5","5","775",36,"1/01","1998","?","Local",3,12579572
"1600","SOUTH","AVE","","7","4","4","",40,"11/99","1990","F","MA",6,12572110
"1600","SPRING","ST","","5","3","2","440",36,"12/00","","F","Local",6,12575262
"1600","STATE","ST","S","6","4","2","",32,"1/01","1987","F","Local",6,12577264
"1600","STOLP","AVE","","10","5","5","386",46,"12/99","1999","O","Local",3,13013120
"1600","STOLP","AVE","","10","5","5","386",46,"12/99","1999","O","Local",3,12572330
"1600","TEALL","AVE","","6","4","2","",34,"12/00","1991","F","PA",6,12580539
"1600","TEALL","AVE","","6","4","2","",34,"12/00","1991","F","PA",6,12580537
"1600","VALLEY","DR","","7","3","4","295",30,"12/99","1993","","MA",3,12571744
"1600","WESTMORELAND","AVE","","4","2","4","470",26,"12/99","","","Local",3,12577136
"1700","BELLEVUE","AVE","","6","3","3","634",30,"11/99","1993","F","CO",6,12572916
"1700","BURNET","AVE","","6","3","4","367",35,"12/00","1988","F","MA",6,12578821
"1700","BUTTERNUT","ST","","6","3","3","330",NA,"1/00","","F","Local",6,12580621
"1700","BUTTERNUT","ST","","6","3","3","330",NA,"1/00","","F","Local",6,12580619
"1700","CALEB","AVE","","8","4","4","354",27,"12/00","","O","Local",3,12581200
"1700","COLVIN","ST","W","7","3","4","422",NA,"12/99","","F","Local",NA,12572036
"1700","COURT","ST","","10","5","5","305",37,"11/00","2000","F","MA",6,12580607
"1700","COURT","ST","","10","5","5","305",37,"11/00","2000","F","MA",6,12580606
"1700","ERIE","BLVD","E","8","5","4","861",56,"1/01","","F","PA",6,12578319
"1700","ERIE","BLVD","E","8","5","4","861",56,"1/01","","F","PA",6,12578318
"1700","ERIE","BLVD","E","8","5","4","861",56,"1/01","","F","PA",6,12578316
"1700","ERIE","BLVD","E","8","5","4","861",56,"1/01","","F","PA",6,12578315
"1700","ERIE","BLVD","W","5","3","3","2757",40,"9/00","","","PA",4,12574897
"1700","EUCLID","AVE","","7","3","4","477",NA,"12/99","","O","CO",3,12578546
"1700","EUCLID","AVE","","7","3","4","477",NA,"12/99","","O","CO",3,12578545
"1700","FAYETTE","ST","E","8","4","4","450",NA,"1/01","1992","F","CO",6,12578222
"1700","FAYETTE","ST","W","8","4","4","150",30,"1/01","","F","Local",NA,12573488
"1700","GEDDES","ST","S","8","3","5","265",36,"1/01","1994","F","MA",6,12572957
"1700","GENESEE","ST","E","6","3","3","309",42,"12/99","1988","F","PA",6,12578209
"1700","GENESEE","ST","W","7","4","4","593",40,"1/01","","F","PA",6,12572817
"1700","GENESEE","ST","W","7","4","4","593",40,"1/01","","F","PA",6,13010442
"1700","GLENWOOD","AVE","","6","3","3","400",NA,"12/99","","","CO",6,12572313
"1700","GRANT","BLVD","","8","4","4","275",36,"1/00","","F","MA",6,12580304
"1700","JAMES","ST","","6","3","3","306",NA,"12/00","1984","F","PA",6,12580433
"1700","JAMES","ST","","6","3","3","306",NA,"12/00","1984","F","PA",6,12580430
"1700","LODI","ST","","5","3","2","264",40,"12/00","1994","F","MA",6,12580039
"1700","MEADOWBROOK","DR","","7","3","4","265",40,"1/01","1996","F","MA",6,13001959
"1700","MEADOWBROOK","DR","","7","3","4","265",40,"1/01","1996","F","MA",6,12578855
"1700","MIDLAND","AVE","","7","3","4","211",NA,"1/01","1996","F","MA",NA,12576818
"1700","NORTHCLIFFE","RD","","7","3","4","",NA,"12/00","","O","Local",3,12581281
"1700","ONONDAGA","ST","W","5","3","2","1283",35,"12/99","1991","","MA",6,13028442
"1700","ONONDAGA","ST","W","5","3","2","1283",35,"12/99","1991","","MA",6,13022412
"1700","ONONDAGA","ST","W","5","3","2","1283",35,"12/99","1991","","MA",6,13028443
"1700","ONONDAGA","ST","W","5","3","2","1283",35,"12/99","1991","","MA",6,13028444
"1700","ONONDAGA","ST","W","5","3","2","1283",35,"12/99","1991","","MA",6,12572411
"1700","PARK","ST","","6","3","4","",30,"12/99","1990","F","CO",6,12575253
"1700","SALINA","ST","N","6","3","3","",42,"12/00","","F","MA",6,12575234
"1700","SALINA","ST","S","7","4","3","",40,"12/99","1997","F","PA",6,12577261
"1700","SOUTH","AVE","","6","3","4","",40,"11/99","1990","F","MA",6,12572071
"1700","SOUTH","AVE","","6","3","4","",40,"11/99","1990","F","MA",6,12572072
"1700","STATE","ST","S","8","4","4","",32,"1/01","1987","F","Local",NA,12577251
"1700","STATE","ST","S","8","4","4","",32,"1/01","1987","F","Local",NA,12577249
"1700","TEALL","AVE","","6","3","3","",34,"12/00","1991","F","PA",6,13018694
"1700","TEALL","AVE","","6","3","3","",34,"12/00","1991","F","PA",6,12580545
"1700","TEALL","AVE","","6","3","3","",34,"12/00","1991","F","PA",6,13018695
"1700","VALLEY","DR","","7","4","4","367",30,"12/99","1993","","MA",3,12571713
"1800","BELLEVUE","AVE","","6","4","3","334",30,"11/99","1993","F","CO",6,12572912
"1800","BELLEVUE","AVE","","6","4","3","334",30,"11/99","1993","F","CO",6,12572913
"1800","BELLEVUE","AVE","","6","4","3","334",30,"11/99","1993","F","CO",6,12572915
"1800","BURNET","AVE","","6","3","4","733",35,"12/00","1988","F","MA",6,12578842
"1800","BUTTERNUT","ST","","6","3","3","603",NA,"1/00","","F","Local",6,12580628
"1800","BUTTERNUT","ST","","6","3","3","603",NA,"1/00","","F","Local",6,12580627
"1800","BUTTERNUT","ST","","6","3","3","603",NA,"1/00","","F","Local",6,12580623
"1800","CALEB","AVE","","7","4","3","294",27,"12/00","","O","Local",3,12581201
